Entity_Name,Entity_Type,Contractor,SATNAME,Purpose,Date_of_First_Launch,Launch_vehicle,Launch_site,COSPAR_number,NORAD_number,Class_of_Orbit,Expected_Lifetime_years,Expected_Lifetime_months,Expected_Deorbit_Date,Sat_Count_entity,Entity_First_Launch,UCS_entry_year
Italian Space Agency/Ministry of Defense,Civil/Military,Thales Alenia Space,COSMO-Skymed 1 (Constellation of small Satellites for Mediterranean basin Observation),Remote Sensing/Imaging,2007-06-08,Delta 7000,Vandenberg AFB,2007-023A,31598,"LEO, Sun-sync.",5,60,2012-06-08,2,2007-06-08,2008-10-06
Italian Space Agency/Ministry of Defense,Military/Government,Thales Alenia Space,COSMO-Skymed 2 (Constellation of small Satellites for Mediterranean basin Observation),Earth Observation,2007-12-09,Delta 2,Vandenberg AFB,2007-059A,32376,"LEO, Sun-sync.",5,60,2012-12-09,2,2007-06-08,2008-10-06
Japan Aerospace Exploration Agency (JAXA),Government,Mitsubishi Electric,"Kiku-8 (ETS-8, Engineering Test Satellite 8)",Technology Development,2006-12-18,H2A,Tanegashima Space Center,2006-059A,29656,"GEO, 145° E",,,,3,2005-08-23,2008-10-06
Japan Aerospace Exploration Agency (JAXA),Government,"NEC Toshiba Space Systems, Ltd. (NTSpace)",Kirari (OICETS - Optical Inter-Orbit Communications Engineering Test Satellite),Technology Development,2005-08-23,Dnepr,Baikonur Cosmodrome,2005-031A,28809,"LEO, Sun-sync.",1,12,2006-08-23,3,2005-08-23,2008-10-06
Japan Aerospace Exploration Agency (JAXA),Government,JAXA/National Institute of Information and Communications Technology (NICT),Kizuna (WINDS - Wideband InterNetworking engineering Demonstration Satellite),Technology Development,2008-02-23,H-2A,Tanegashima Space Center,2008-007A,32500,"GEO, 138.56° E",,,,3,2005-08-23,2008-10-06
Japan Aerospace Exploration Agency (JAXA)/Institute of Space and Astronautical Science (ISAS),Government,Japan Aerospace Exploration Agency (JAXA),Astro-F (Akari),Scientific Research,2006-02-21,M-5,Uchinoura Space Center,2006-005A,28939,"LEO, Sun-sync.",1.5,18,2007-08-21,1,2006-02-21,2008-10-06
Japan Aerospace Exploration Agency (JAXA)/NASA,Government,Institute of Space and Astronautical Science (ISAS),Suzaku (Astro E2),Astrophysics,2005-07-10,M5,Uchinoura Space Center,2005-025A,28773,LEO/I,5,60,2010-07-10,1,2005-07-10,2008-10-06
Japan Meteorological Agency/Meteorological Satellite Center (MSC),Government,Mitsubishi Electric/Boeing/Alcatel,MTSAT-2 (Multi-Functional Transport Satellite),Meteorology,2006-02-18,H-2A,Tanegashima Space Center,2006-004A,28937,"GEO, 145° E",5,60,2011-02-18,1,2006-02-18,2008-10-06
"Japan Satellite Systems, Inc./Space Communication Corp.",Commercial,Lockheed Martin Commercial Space Systems,"JCSat 110 (N-Sat-110, Superbird-D, Superbird-5, N-Sat-110)",Communications,2000-10-07,Ariane 44L,Guiana Space Center,2000-060A,26559,"GEO, 110.05° E",15,180,2015-10-07,1,2000-10-07,2008-10-06
Japanese Ministry of Transport/Japan Meteorological Agency,Government,Space Systems/Loral,MTSAT-1R (Himawari 6),Meteorology/Navigation,2005-02-26,H-2A,Tanegashima Space Center,2005-006A,28622,"GEO, 140° E",5,60,2010-02-26,1,2005-02-26,2008-10-06
Jet Propulsion Laboratory (NASA)/California Institute of Technology,Government/Civil,Ball Aerospace,QuikScat (QUIcKSCATterometer),Earth Science,1999-06-19,Titan 2,Vandenberg AFB,1999-034A,25789,"LEO, Sun-sync.",3,36,2002-06-19,1,1999-06-19,2008-10-06
JSAT Corporation,Commercial,Lockheed Martin Commercial Space Systems,"JCSat 10 (Japan Communications Satellite 10, JCSat 3A)",Communications,2006-08-11,Ariane 5,Guiana Space Center,2006-033A,29272,"GEO, 128° E",15,180,2021-08-11,6,1997-02-16,2008-10-06
JSAT Corporation,Commercial,Boeing Satellite Systems,JCSat 1B (JCSAT 5),Communications,1997-12-02,Ariane 4,Guiana Space Center,1997-075A,25067,"GEO, 150.01° E",12,144,2009-12-02,6,1997-02-16,2008-10-06
JSAT Corporation,Commercial,Boeing Satellite Systems,"JCSat 2A (JCSAT 8, Japan Communications Satellite 8)",Communications,2002-03-29,Ariane 44L,Guiana Space Center,2002-015A,27399,"GEO, 153.99° E",11,132,2013-03-29,6,1997-02-16,2008-10-06
JSAT Corporation,Commercial,Boeing Satellite Systems,"JCSat 4A (JCSAT 6, Japan Communications Satellite 6)",Communications,1999-02-15,Atlas 2AS,Cape Canaveral,1999-006A,25630,"GEO, 123.98° E",14.5,174,2013-08-15,6,1997-02-16,2008-10-06
JSAT Corporation,Commercial,Lockheed Martin Commercial Space Systems,"JCSat 9 (JCSat 5A, Japanese Communications Satellite 9)",Communications,2006-04-12,Zenit 3SL,Sea Launch (Odyssey),2006-010A,29045,"GEO, 132° E",12,144,2018-04-12,6,1997-02-16,2008-10-06
JSAT Corporation,Commercial,Boeing Satellite Systems,"JCSat R (JCSAT-4, Japan Communications Satellite 4)",Communications,1997-02-16,Atlas 2 AS,Cape Canaveral,1997-007A,24732,"GEO, 127.48° E",12,144,2009-02-16,6,1997-02-16,2008-10-06
JSC KazSat,Commercial,Khrunichev,KazSat 1,Communications,2006-06-17,Proton-K,Baikonur Cosmodrome,2006-022A,29230,"GEO, 102.99° E",12,144,2018-06-17,1,2006-06-17,2008-10-06
Korea Aerospace Research Institute (KARI),Government/Commercial,Korea Aerospace Research Institute (KARI)/ EADS Astrium,"Kompsat-2 (Arirang 2, Korean planned Multipurpose Satellite-2)",Earth Observation/Technology Development,2006-07-28,Rokot,Plesetsk Cosmodrome,2006-031A,29268,"LEO, Sun-sync.",3,36,2009-07-28,1,2006-07-28,2008-10-06
KT Corporation,Commercial,Lockheed Martin Astro Space,Koreasat 2 (Mugunghwa 2),Communications,1996-01-14,Delta II,Cape Canaveral,1996-003A,23768,"GEO, 112.97° E",10,120,2006-01-14,2,1996-01-14,2008-10-06
KT Corporation,Commercial,Lockheed Martin Astro Space,Koreasat 3 (Mugungwha 3),Communications,1999-09-04,Ariane,Guiana Space Center,1999-046A,25894,"GEO, 116.03° E",15,180,2014-09-04,2,1996-01-14,2008-10-06
KT Corporation/Korean Agency for Defense Development (ADD),Military/Commercial,Alcatel Alenia Space,Koreasat 5 (Mugungwha 5),Communications,2006-08-22,Zenit 3SL,Sea Launch (Odyssey),2006-034A,29349,"GEO, 113° E",,,,1,2006-08-22,2008-10-06
La Sapienza University of Rome,Civil,La Sapienza University of Rome,Unisat-3 (University Satellite 3),Scientific Research,2004-06-29,Dnepr 1,Baikonur Cosmodrome,2004-025H,28373,"LEO, Sun-sync.",,,,1,2004-06-29,2008-10-06
Leased to APT Satellite Holdings Ltd./Loral Skynet,Commercial,Space Systems/Loral,Apstar 2R (Telstar 10),Communications,1997-10-17,Long March 3B,Xichang Satellite Launch Center,1997-062A,25010,"GEO, 76.48° E",15,180,2012-10-17,1,1997-10-17,2008-10-06
Lockheed Martin Intersputnik,Commercial,Lockheed Martin,LMI-1 (Lockheed Martin-Intersputnik-1),Communications,1999-09-26,Proton,Baikonur Cosmodrome,1999-053A,25924,"GEO,  74.96° E",15,180,2014-09-26,1,1999-09-26,2008-10-06
Loral Skynet do Brasil (Loral Skynet),Commercial,Space Systems/Loral,Estrela do Sul 1 (Telstar 14),Communications,2004-01-11,Zenit-3SL,Sea Launch (Odyssey),2004-001A,28137,"GEO, 59.36° W",,,,1,2004-01-11,2008-10-06
Loral Skynet Satellite Services (Loral Global Alliance)/APT Satellite Holdings Ltd.,Commercial,Space Systems/Loral,Telstar 18 (Apstar 5),Communications,2004-06-29,Zenit-3SL,Sea Launch (Odyssey),2004-024A,28364,"GEO, 138° E",13,156,2017-06-29,1,2004-06-29,2008-10-06
Los Alamos National Labs (LANL),Government,Surrey Satellite Technologies Ltd.,CFESat (Cibola Flight Experiment Satellite),Technology Development,2007-03-09,Atlas 5,Cape Canaveral,2007-006F,30777,LEO,,,,1,2007-03-09,2008-10-06
Los Alamos National Labs/DOE,Government,Los Alamos National Lab/Sandia National Lab,FORTÉ (Fast On-orbit Recording of Transient Events),Earth Observation,1997-08-29,Pegasus-XL,Vandenberg AFB,1997-047A,24920,LEO/I,3,36,2000-08-29,1,1997-08-29,2008-10-06
Mabuhay Philippines Satellite Corp.,Commercial,Space Systems/Loral,Agila 2 (Mabuhay 1),Communications,1997-08-19,Long March CZ-3B,Xichang Satellite Launch Center,1997-042A,24901,"GEO, 146.03° E",15,180,2012-08-19,1,1997-08-19,2008-10-06
MEASAT Satellite Systems Sdn. Bhd.,Commercial,Boeing Satellite Systems,"Africasat-1 (Measat 1, Malaysia East Asia Sat 1)",Communications,1996-01-13,Ariane 44L,Guiana Space Center,1996-002B,23765,"GEO, 46° E",12.2,146,2008-03-13,3,1996-01-13,2008-10-06
MEASAT Satellite Systems Sdn. Bhd.,Commercial,Boeing Satellite Systems,Measat 2 (Malaysia East Asia Sat 2),Communications,1996-11-14,Ariane 44L,Guiana Space Center,1996-063B,24653,"GEO, 148.00° E",11.5,138,2008-05-14,3,1996-01-13,2008-10-06
MEASAT Satellite Systems Sdn. Bhd.,Commercial,Boeing Satellite Systems,Measat 3 (Malaysia East Asia Sat 3),Communications,2006-12-11,Proton M,Baikonur Cosmodrome,2006-056A,29648,"GEO, 91° E",15,180,2021-12-11,3,1996-01-13,2008-10-06
Military Space Forces (VKS),Government,NPO-PM,Meridian-1,Communications,2006-12-24,Soyuz-Fregat (Soyuz 2),Plesetsk Cosmodrome,2006-061A,29668,"Elliptical, Molniya",,,,3,2003-04-02,2008-10-06
Military Space Forces (VKS),Military/Commercial,Applied Mechanics (NPO),Molniya 3-53,Communications,2003-06-19,Molniya-M,Plesetsk Cosmodrome,2003-029A,27834,"Elliptical, Molniya",4,48,2007-06-19,3,2003-04-02,2008-10-06
Military Space Forces (VKS),Military/Commercial,Applied Mechanics (NPO),Molniya-1T (Molniya 1-92),Communications,2003-04-02,Molniya-M,Plesetsk Cosmodrome,2003-011A,27707,"Elliptical, Molniya",4,48,2007-04-02,3,2003-04-02,2008-10-06
Ministry of Defence,Military,Astrium,Skynet 4C,Communications,1990-08-30,Ariane 44LP,Guiana Space Center,1990-079A,20776,GEO 6.0° W,7,84,1997-08-30,3,1990-08-30,2008-10-06
Ministry of Defence,Military,Astrium,Skynet 4E,Communications,1999-02-26,Ariane 44L,Guiana Space Center,1999-009B,25639,"GEO, 53.00° E",7,84,2006-02-26,3,1990-08-30,2008-10-06
Ministry of Defence,Military,Astrium,Skynet 4F,Communications,2001-02-07,Ariane 44L,Guiana Space Center,2001-005B,26695,"GEO, 5.95° E",7,84,2008-02-07,3,1990-08-30,2008-10-06
Ministry of Defence/British National Space Centre,Government,QinetiQ/Surrey Satellite Technology Ltd.,Topsat,Technology Development/Earth Observation,2005-10-27,Cosmos 3M,Plesetsk Cosmodrome,2005-043B,28891,"LEO, Sun-sync.",,,,1,2005-10-27,2008-10-06
Ministry of Defence/Paradigm Secure Communications,Military,EADS Astrium,Skynet 5C,Communications,2008-06-12,Ariane 5ECA,Guiana Space Center,2008-030A,33055,"GEO, 17.8° E",,,,1,2008-06-12,2008-10-06
Ministry of Defense,Military/Commercial,NPO-PM,Glonass 701 (Cosmos 2404),Navigation/Global Positioning,2003-12-10,Proton-K,Baikonur Cosmodrome,2003-056C,28114,MEO,6,72,2009-12-10,53,1998-06-16,2008-10-06
Ministry of Defense,Military/Commercial,NPO-PM,"Glonass 712 (Uragan M, Cosmos 2413)",Navigation/Global Positioning,2004-12-26,Proton-K,Baikonur Cosmodrome,2004-053A,28508,MEO,7,84,2011-12-26,53,1998-06-16,2008-10-06
Ministry of Defense,Military/Commercial,NPO-PM,Glonass 713 (Cosmos 2418),Navigation/Global Positioning,2005-12-25,Proton-K,Baikonur Cosmodrome,2005-050B,28916,MEO,7,84,2012-12-25,53,1998-06-16,2008-10-06
Ministry of Defense,Military/Commercial,NPO-PM,Glonass 714 (Cosmos 2419),Navigation/Global Positioning,2005-12-25,Proton-K,Baikonur Cosmodrome,2005-050A,28915,MEO,7,84,2012-12-25,53,1998-06-16,2008-10-06
Ministry of Defense,Military/Commercial,NPO-PM,"Glonass 715 (Glonass 35-1, Cosmos 2424)",Navigation/Global Positioning,2006-12-25,Proton-K,Baikonur Cosmodrome,2006-062A,29670,MEO,7,84,2013-12-25,53,1998-06-16,2008-10-06
Ministry of Defense,Military/Commercial,NPO-PM,"Glonass 716 (Glonass 35-2, Cosmos 2425)",Navigation/Global Positioning,2006-12-25,Proton-K,Baikonur Cosmodrome,2006-062B,29671,MEO,7,84,2013-12-25,53,1998-06-16,2008-10-06
Ministry of Defense,Military/Commercial,NPO-PM,"Glonass 717 (Glonass 35-3, Cosmos 2426)",Navigation/Global Positioning,2006-12-25,Proton-K,Baikonur Cosmodrome,2006-062C,29672,MEO,7,84,2013-12-25,53,1998-06-16,2008-10-06
Ministry of Defense,Military/Commercial,NPO-PM,"Glonass 718 (Glonass 36-1, Cosmos 2431)",Navigation/Global Positioning,2007-10-26,Proton-K,Baikonur Cosmodrome,2007-052A,32275,MEO,7,84,2014-10-26,53,1998-06-16,2008-10-06
Ministry of Defense,Military/Commercial,NPO-PM,"Glonass 719 (Glonass 36-2, Cosmos 2432)",Navigation/Global Positioning,2007-10-26,Proton-K,Baikonur Cosmodrome,2007-052B,32276,MEO,7,84,2014-10-26,53,1998-06-16,2008-10-06
Ministry of Defense,Military/Commercial,NPO-PM,"Glonass 720 (Glonass 36-3, Cosmos 2433)",Navigation/Global Positioning,2007-10-26,Proton-K,Baikonur Cosmodrome,2007-052C,32277,MEO,7,84,2014-10-26,53,1998-06-16,2008-10-06
Ministry of Defense,Military/Commercial,NPO-PM,"Glonass 721 (Glonass 37-1, Cosmos 2435)",Navigation/Global Positioning,2007-12-25,Proton-M,Baikonur Cosmodrome,2007-065A,32393,MEO,7,84,2014-12-25,53,1998-06-16,2008-10-06
Ministry of Defense,Military/Commercial,NPO-PM,"Glonass 722 (Glonass 37-2, Cosmos 2436)",Navigation/Global Positioning,2007-12-25,Proton-M,Baikonur Cosmodrome,2007-065B,32394,MEO,7,84,2014-12-25,53,1998-06-16,2008-10-06
Ministry of Defense,Military/Commercial,NPO-PM,"Glonass 723 (Glonass 37-3, Cosmos 2437)",Navigation/Global Positioning,2007-12-25,Proton-M,Baikonur Cosmodrome,2007-065C,32395,MEO,7,84,2014-12-25,53,1998-06-16,2008-10-06
Ministry of Defense,Military/Commercial,NPO-PM,"Glonass 724 (Glonass 38-1, Cosmos 2442)",Navigation/Global Positioning,2008-09-25,Proton-M,Baikonur Cosmodrome,2008-046A,33378,MEO,7,84,2015-09-25,53,1998-06-16,2008-10-06
Ministry of Defense,Military/Commercial,NPO-PM,"Glonass 725 (Glonass 38-2, Cosmos 2443)",Navigation/Global Positioning,2008-09-25,Proton-M,Baikonur Cosmodrome,2008-046B,33379,MEO,7,84,2015-09-25,53,1998-06-16,2008-10-06
Ministry of Defense,Military/Commercial,NPO-PM,"Glonass 726 (Glonass 38-3, Cosmos 2444)",Navigation/Global Positioning,2008-09-25,Proton-M,Baikonur Cosmodrome,2008-046C,33380,MEO,7,84,2015-09-25,53,1998-06-16,2008-10-06
Ministry of Defense,Military/Commercial,NPO-PM,Glonass 795 (Cosmos 2403),Navigation/Global Positioning,2003-12-10,Proton-K,Baikonur Cosmodrome,2003-056B,28113,MEO,7,84,2010-12-10,53,1998-06-16,2008-10-06
Ministry of Defense,Military/Commercial,NPO-PM,Glonass 796 (Cosmos 2411),Navigation/Global Positioning,2004-12-26,Proton-K,Baikonur Cosmodrome,2004-053C,28510,MEO,7,84,2011-12-26,53,1998-06-16,2008-10-06
Ministry of Defense,Military,"Israel Aircraft Industries (IAI), Missiles and Space Group",Ofeq 5,Remote Sensing/Reconnaissance,2002-05-28,Shavit,Palmachim Launch Complex,2002-025A,27434,LEO/R,4,48,2006-05-28,53,1998-06-16,2008-10-06
Ministry of Defense,Military,Israel Aerospace Industries (IAI),Ofeq 7,Remote Sensing/Reconnaissance,2007-06-10,Shavit,Palmachim Launch Complex,2007-025A,31601,LEO,5,60,2012-06-10,53,1998-06-16,2008-10-06
Ministry of Defense,Military,NPO-PM,Parus 93 (Cosmos 2389),Navigation,2002-05-28,Cosmos-3M,Plesetsk Cosmodrome,2002-026A,27436,LEO/I,5,60,2007-05-28,53,1998-06-16,2008-10-06
Ministry of Defense,Military,NPO-PM,Parus 94 (Cosmos 2398),Navigation,2003-06-04,Cosmos-3M,Plesetsk Cosmodrome,2003-023A,27818,LEO/I,,,,53,1998-06-16,2008-10-06
Ministry of Defense,Military,NPO-PM,Parus-90 (Cosmos 2361),Navigation,1998-12-24,Cosmos-C,Plesetsk Cosmodrome,1998-076A,25590,LEO/I,,,,53,1998-06-16,2008-10-06
Ministry of Defense,Military,NPO-PM,Parus-91 (Cosmos 2366),Navigation,1999-08-26,Cosmos-C,Plesetsk Cosmodrome,1999-045A,25892,LEO/I,5,60,2004-08-26,53,1998-06-16,2008-10-06
Ministry of Defense,Military,NPO-PM,Parus-92 (Cosmos 2378),Navigation,2001-06-08,Cosmos-C,Plesetsk Cosmodrome,2001-023A,26818,LEO/I,,,,53,1998-06-16,2008-10-06
Ministry of Defense,Military,NPO-PM,Parus-95 (Cosmos 2407),Navigation,2004-07-22,Kosmos-3M,Plesetsk Cosmodrome,2004-028A,28380,LEO/I,,,,53,1998-06-16,2008-10-06
Ministry of Defense,Military,NPO-PM,Parus-96 (Cosmos 2414),Navigation,2005-01-20,Kosmos-3M,Plesetsk Cosmodrome,2005-002A,28521,LEO/I,,,,53,1998-06-16,2008-10-06
Ministry of Defense,Military,NPO-PM,Parus-97 (Cosmos 2429),Navigation,2007-09-11,Kosmos-3M,Plesetsk Cosmodrome,2007-038A,32052,LEO/I,,,,53,1998-06-16,2008-10-06
Ministry of Defense,Military,Applied Mechanics (NPO),"Potok 11/Geizer (Cosmos-2371, Geizer 22L)",Communications,2000-07-04,Proton K,Baikonur Cosmodrome,2000-036A,26394,"GEO, 79.75° E",5,60,2005-07-04,53,1998-06-16,2008-10-06
Ministry of Defense,Military,Lavochkin,"Prognoz (US-KMO, Cosmos-2440)",Early Warning,2008-06-27,Proton-K,Baikonur Cosmodrome,2008-033A,33108,"GEO, 24° E",,,,53,1998-06-16,2008-10-06
Ministry of Defense,Military,Lavochkin,"Prognoz-13 (US-KMO, Cosmos-2379)",Early Warning,2001-08-24,Proton-K,Baikonur Cosmodrome,2001-037A,26892,"GEO, 23.95° W",,,,53,1998-06-16,2008-10-06
Ministry of Defense,Military,Applied Mechanics (NPO),"Raduga 1-5 (Globus-1, Globus 16-L, Cosmos-2372)",Communications,2000-08-27,Proton K,Baikonur Cosmodrome,2000-049A,26477,"GEO, 44.88° E",5,60,2005-08-27,53,1998-06-16,2008-10-06
Ministry of Defense,Military,Applied Mechanics (NPO),Raduga 1-7 (Globus 17-L),Communications,2004-03-27,Proton-K,Baikonur Cosmodrome,2004-010A,28194,"GEO, 84.8° E",5,60,2009-03-27,53,1998-06-16,2008-10-06
Ministry of Defense,Military,Applied Mechanics (NPO),"Raduga 1-8 (Globus 18-L, Cosmos 2434)",Communications,2007-12-09,Proton-M,Baikonur Cosmodrome,2007-058A,32373,"GEO, 84.8° E",5,60,2012-12-09,53,1998-06-16,2008-10-06
Ministry of Defense,Military,NPO-PM,Rodnik (Cosmos 2416),Communications,2005-12-21,Kosmos-3M,Plesetsk Cosmodrome,2005-048B,28909,LEO/I,,,,53,1998-06-16,2008-10-06
Ministry of Defense,Military,NPO/PM - Scientific Research Institute for Precision Instruments (NII-TP),Strela 3 (Cosmos-2352),Communications,1998-06-16,Tsyklon 3,Plesetsk Cosmodrome,1998-036A,25363,LEO/I,3,36,2001-06-16,53,1998-06-16,2008-10-06
Ministry of Defense,Military,NPO/PM - Scientific Research Institute for Precision Instruments (NII-TP),Strela 3 (Cosmos-2353),Communications,1998-06-16,Tsyklon 3,Plesetsk Cosmodrome,1998-036B,25364,LEO/I,3,36,2001-06-16,53,1998-06-16,2008-10-06
Ministry of Defense,Military,NPO/PM - Scientific Research Institute for Precision Instruments (NII-TP),Strela 3 (Cosmos-2354),Communications,1998-06-16,Tsyklon 3,Plesetsk Cosmodrome,1998-036C,25365,LEO/I,3,36,2001-06-16,53,1998-06-16,2008-10-06
Ministry of Defense,Military,NPO/PM - Scientific Research Institute for Precision Instruments (NII-TP),Strela 3 (Cosmos-2355),Communications,1998-06-16,Tsyklon 3,Plesetsk Cosmodrome,1998-036D,25366,LEO/I,3,36,2001-06-16,53,1998-06-16,2008-10-06
Ministry of Defense,Military,NPO/PM - Scientific Research Institute for Precision Instruments (NII-TP),Strela 3 (Cosmos-2356),Communications,1998-06-16,Tsyklon 3,Plesetsk Cosmodrome,1998-036E,25367,LEO/I,3,36,2001-06-16,53,1998-06-16,2008-10-06
Ministry of Defense,Military,NPO/PM - Scientific Research Institute for Precision Instruments (NII-TP),Strela 3 (Cosmos-2357),Communications,1998-06-16,Tsyklon 3,Plesetsk Cosmodrome,1998-036F,25368,LEO/I,3,36,2001-06-16,53,1998-06-16,2008-10-06
Ministry of Defense,Military,NPO/PM - Scientific Research Institute for Precision Instruments (NII-TP),Strela 3 (Cosmos-2384),Communications,2001-12-27,Tsyklon 3,Plesetsk Cosmodrome,2001-058A,27055,LEO/I,3,36,2004-12-27,53,1998-06-16,2008-10-06
Ministry of Defense,Military,NPO/PM - Scientific Research Institute for Precision Instruments (NII-TP),Strela 3 (Cosmos-2385),Communications,2001-12-27,Tsyklon 3,Plesetsk Cosmodrome,2001-058B,27056,LEO/I,3,36,2004-12-27,53,1998-06-16,2008-10-06
Ministry of Defense,Military,NPO/PM - Scientific Research Institute for Precision Instruments (NII-TP),Strela 3 (Cosmos-2386),Communications,2001-12-27,Tsyklon 3,Plesetsk Cosmodrome,2001-058C,27057,LEO/I,3,36,2004-12-27,53,1998-06-16,2008-10-06
Ministry of Defense,Military,NPO/PM - Scientific Research Institute for Precision Instruments (NII-TP),Strela 3 (Cosmos-2390),Communications,2002-07-08,Cosmos-3M,Plesetsk Cosmodrome,2002-036A,27464,LEO/I,,,,53,1998-06-16,2008-10-06
Ministry of Defense,Military,NPO/PM - Scientific Research Institute for Precision Instruments (NII-TP),Strela 3 (Cosmos-2391),Communications,2002-07-08,Cosmos-3M,Plesetsk Cosmodrome,2002-036B,27465,LEO/I,,,,53,1998-06-16,2008-10-06
Ministry of Defense,Military,NPO/PM - Scientific Research Institute for Precision Instruments (NII-TP),Strela 3 (Cosmos-2400),Communications,2003-08-19,Cosmos-3M,Plesetsk Cosmodrome,2003-037A,27868,LEO/I,,,,53,1998-06-16,2008-10-06
Ministry of Defense,Military,NPO/PM - Scientific Research Institute for Precision Instruments (NII-TP),Strela 3 (Cosmos-2401),Communications,2003-08-19,Cosmos-3M,Plesetsk Cosmodrome,2003-037B,27869,LEO/I,,,,53,1998-06-16,2008-10-06
Ministry of Defense,Military,NPO/PM - Scientific Research Institute for Precision Instruments (NII-TP),Strela 3 (Cosmos-2408),Communications,2004-09-23,Cosmos-3M,Plesetsk Cosmodrome,2004-037A,28419,LEO/I,,,,53,1998-06-16,2008-10-06
Ministry of Defense,Military,NPO/PM - Scientific Research Institute for Precision Instruments (NII-TP),Strela 3 (Cosmos-2409),Communications,2004-09-23,Cosmos-3M,Plesetsk Cosmodrome,2004-037B,28420,LEO/I,,,,53,1998-06-16,2008-10-06
Ministry of Defense,Military,KB Yuznoye,Tselina-2 (Cosmos 2428),Electronic surveillance,2007-06-29,Zenit-2M,Baikonur Cosmodrome,2007-029A,31792,LEO/I,,,,53,1998-06-16,2008-10-06
Ministry of Defense,Military,NPO Lovochkin,US-KS Oko 87 (Cosmos-2422),Early Warning,2006-07-21,Molniya-M,Plesetsk Cosmodrome,2006-030A,29260,"Elliptical, Molniya",,,,53,1998-06-16,2008-10-06
Ministry of Defense,Military,NPO Lovochkin,US-KS Oko 88 (Cosmos-2430),Early Warning,2007-10-23,Molniya-M,Plesetsk Cosmodrome,2007-049A,32268,"Elliptical, Molniya",,,,53,1998-06-16,2008-10-06
Ministry of Defense/Paradigm Secure Communications (wholly owned by EADS Astrium),Military,EADS Astrium,Skynet 5A,Communications,2007-03-11,Ariane 5 ECA,Guiana Space Center,2007-007B,30794,GEO 1.12° W,15,180,2022-03-11,2,2007-03-11,2008-10-06
Ministry of Defense/Paradigm Secure Communications (wholly owned by EADS Astrium),Military,EADS Astrium,Skynet 5B,Communications,2007-11-14,Ariane 5,Guiana Space Center,2007-056B,32294,"GEO, 24.00° E",15,180,2022-11-14,2,2007-03-11,2008-10-06
Ministry of Defense/XTAR,Military/Government,Space Systems/Loral,XTAR-EUR,Communications,2005-02-12,Ariane 5-ECA,Guiana Space Center,2005-005A,28542,"GEO, 29° E",15,180,2020-02-12,1,2005-02-12,2008-10-06
Ministry of Education,Government,Indian Space Research Organization (ISRO),Edusat (GSAT-3),Communications,2004-09-20,GSLV (F04),Satish Dhawan Space Centre,2004-036A,28417,"GEO, 74° E",7,84,2011-09-20,1,2004-09-20,2008-10-06
Ministry of Information Technology and Telecommunications,Government/Commercial,Boeing Satellite Systems,"Paksat-1 (Palapa C1, Anatolia 1)",Communications,1996-01-31,Atlas 2AS,Cape Canaveral,1996-006A,23779,"GEO, 37.99° E",15,180,2011-01-31,1,1996-01-31,2008-10-06
Missile Defense Agency,Military,General Dynamics,NFIRE (Near Field InfraRed Experiment),Technology Development,2007-04-24,Minotaur 1,Wallops Island Flight Facility,2007-014A,31140,LEO,,,,1,2007-04-24,2008-10-06
"Mission and Science Operations Center, UC Berkeley/NASA",Government/Civil,"University of California, Berkeley",FAST (Fast Auroral SnapshoT),Astrophysics,1996-08-21,Pegasus,Vandenberg AFB,1996-049A,24285,Elliptical,1,12,1997-08-21,1,1996-08-21,2008-10-06
Mobile Broadcasting Corporation (MBCO)/SK Telecom,Commercial,Space Systems/Loral,MBSat (Mobile Broadcasting Satellite),Communications,2004-03-13,Atlas 3,Cape Canaveral,2004-007A,28184,"GEO, 144° E",12,144,2016-03-13,1,2004-03-13,2008-10-06
Mobile Satellite Ventures,Commercial,Spar Aerospace,MSAT 1,Communications,1996-04-20,Ariane 42P,Guiana Space Center,1996-022A,23846,"GEO, 106.58° W",12,144,2008-04-20,2,1995-04-07,2008-10-06
Mobile Satellite Ventures,Commercial,Hughes Communications Inc.,"MSAT 2 (AMSC-1, ACTel-1)",Communications,1995-04-07,Atlas 2A,Cape Canaveral,1995-019A,23553,"GEO, 100.95° W",10,120,2005-04-07,2,1995-04-07,2008-10-06
Morsviazsputnik,Government,AKO Polyot,"Nadezhda 7 (COSPAS 10, Nadezhda-M)",Navigation,2002-09-27,Cosmos-C,Plesetsk Cosmodrome,2002-046A,27534,LEO/I,,,,1,2002-09-27,2008-10-06
Mozhaisky Space Engineering Academy,Civil,Mozhaiskiy Space Engineering Academy,Mozhayets 4 (RS-22),Technology Development,2003-09-27,Kosmos-3M,Plesetsk Cosmodrome,2003-042D,27942,"LEO, Sun-sync.",,,,1,2003-09-27,2008-10-06
Nahuelsat S.A.,Commercial,Aerospatiale,Nahuel 1 (Nahuel 1A),Communications,1997-01-30,Ariane 44L,Guiana Space Center,1997-002B,24714,"GEO, 71.84° W",,,,1,1997-01-30,2008-10-06
NASA - Earth Science Enterprise/Japan Meteorological Agency/Brazilian Space Agency,Government,NASA/Jet Propulsion Laboratory/Japan Aerospace Exploration Agency/Equatorial Systems (Brazil),"EOS-PM Aqua (Advanced Microwave Scanning Radiometer for EOS, EOS PM-1)",Earth Observation,2002-05-04,Delta,Vandenberg AFB,2002-022A,27424,"LEO, Sun-sync.",6,72,2008-05-04,1,2002-05-04,2008-10-06
